2006000183|他们说这世界不是这么转|t a m en sh uo SP zh e sh i j ie SP b u sh i zh e m e zh uan SP AP|A#3/Bb3 A#3/Bb3 C#4/Db4 C#4/Db4 C#4/Db4 C#4/Db4 rest A#3/Bb3 A#3/Bb3 C#4/Db4 C#4/Db4 A#3/Bb3 A#3/Bb3 rest C#4/Db4 C#4/Db4 A#3/Bb3 A#3/Bb3 C#4/Db4 C#4/Db4 D#4/Eb4 D#4/Eb4 G#3/Ab3 G#3/Ab3 rest rest|0.340690 0.340690 0.258590 0.258590 0.730140 0.730140 0.152750 0.313660 0.313660 0.185090 0.185090 0.477900 0.477900 0.200560 0.210720 0.210720 0.351650 0.351650 0.258330 0.258330 0.527770 0.527770 0.773680 0.773680 0.188480 0.391840|0.13389 0.2068 0.0874 0.17119 0.20126 0.52888 0.15275 0.08832 0.22534 0.09572 0.08937 0.12164 0.35626 0.20056 0.1161 0.09462 0.19645 0.1552 0.11397 0.14436 0.2187 0.30907 0.15102 0.62266 0.18848 0.39184|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2006000184|要我们慢慢学会习惯|y ao w o m en m an m an x ve x ve SP AP x i i SP g uan uan SP AP|C#4/Db4 C#4/Db4 D#4/Eb4 D#4/Eb4 F#4/Gb4 F#4/Gb4 F4 F4 C#4/Db4 C#4/Db4 C#4/Db4 C#4/Db4 A#3/Bb3 A#3/Bb3 rest rest F4 F4 F#4/Gb4 rest F4 F4 D#4/Eb4 rest rest|0.262180 0.262180 0.186550 0.186550 0.170160 0.170160 0.427500 0.427500 0.373170 0.373170 0.463540 0.463540 0.800480 0.800480 0.082870 0.278780 0.637160 0.637160 0.389800 0.068050 0.401890 0.401890 0.916100 0.966670 0.448900|0.0888 0.17338 0.08953 0.09702 0.0556 0.11456 0.12092 0.30658 0.1003 0.27287 0.17157 0.29197 0.17437 0.62611 0.08287 0.27878 0.26105 0.37611 0.3898 0.06805 0.13629 0.2656 0.9161 0.96667 0.4489|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0
2006000185|为兄弟傻为女人痴|w ei x iong d i sh a SP AP SP w ei n v r en ch i SP AP|F#4/Gb4 F#4/Gb4 F#4/Gb4 F#4/Gb4 G#4/Ab4 G#4/Ab4 A#4/Bb4 A#4/Bb4 rest rest rest D#4/Eb4 D#4/Eb4 D#4/Eb4 D#4/Eb4 A#4/Bb4 A#4/Bb4 G#4/Ab4 G#4/Ab4 rest rest|0.193530 0.193530 0.432450 0.432450 0.231940 0.231940 1.302820 1.302820 0.769840 0.397320 0.064760 0.330450 0.330450 0.283180 0.283180 0.524640 0.524640 1.150610 1.150610 0.741210 0.386320|0.06783 0.1257 0.15798 0.27447 0.09172 0.14022 0.41063 0.89219 0.76984 0.39732 0.06476 0.12938 0.20107 0.09 0.19318 0.28172 0.24292 0.25472 0.89589 0.74121 0.38632|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2006000186|为梦想狂都是戏里编的谎话|w ei m eng x iang k uang uang uang AP d ou sh i x i l i SP b ian d e h uang h ua SP AP|F#4/Gb4 F#4/Gb4 F#4/Gb4 F#4/Gb4 G#4/Ab4 G#4/Ab4 F4 F4 D#4/Eb4 C#4/Db4 rest A#3/Bb3 A#3/Bb3 A#3/Bb3 A#3/Bb3 C#4/Db4 C#4/Db4 A#3/Bb3 A#3/Bb3 rest C#4/Db4 C#4/Db4 D#4/Eb4 D#4/Eb4 C#4/Db4 C#4/Db4 D#4/Eb4 D#4/Eb4 rest rest|0.300850 0.300850 0.222440 0.222440 0.275490 0.275490 0.535470 0.535470 0.438830 0.789570 0.501950 0.139390 0.139390 0.276590 0.276590 0.373180 0.373180 0.217320 0.217320 0.070230 0.374540 0.374540 0.233790 0.233790 0.389720 0.389720 0.909980 0.909980 0.410660 0.415150|0.12992 0.17093 0.0951 0.12734 0.10114 0.17435 0.13238 0.40309 0.43883 0.78957 0.50195 0.05661 0.08278 0.15821 0.11838 0.204 0.16918 0.06556 0.15176 0.07023 0.2287 0.14584 0.10768 0.12611 0.08672 0.303 0.41374 0.49624 0.41066 0.41515|0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2006000187|在现实面前就问一句|z ai x ian sh i m ian q ian SP AP SP j iu w en en y i j v AP SP|F#4/Gb4 F#4/Gb4 F#4/Gb4 F#4/Gb4 G#4/Ab4 G#4/Ab4 A#4/Bb4 A#4/Bb4 A#4/Bb4 A#4/Bb4 rest rest rest G#4/Ab4 G#4/Ab4 A#4/Bb4 A#4/Bb4 A#4/Bb4 B4 B4 G#4/Ab4 G#4/Ab4 rest rest|0.270830 0.270830 0.253530 0.253530 0.250250 0.250250 0.485220 0.485220 1.437080 1.437080 0.064790 0.340250 0.053780 0.357440 0.357440 0.294520 0.294520 0.297160 0.628350 0.628350 1.417960 1.417960 0.259020 0.050490|0.11767 0.15316 0.0941 0.15943 0.116 0.13425 0.10988 0.37534 0.16763 1.26945 0.06479 0.34025 0.05378 0.1731 0.18434 0.1349 0.15962 0.29716 0.30377 0.32458 0.21376 1.2042 0.25902 0.05049|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
2006000188|你敢不敢|n i g an b u g an an an an AP SP|F#4/Gb4 F#4/Gb4 F#4/Gb4 F#4/Gb4 G#4/Ab4 G#4/Ab4 G#4/Ab4 G#4/Ab4 A#4/Bb4 B4 C#5/Db5 rest rest|0.299730 0.299730 0.454390 0.454390 0.417900 0.417900 1.620620 1.620620 1.893550 1.714010 0.521030 0.338050 0.030740|0.10442 0.19531 0.2992 0.15519 0.15467 0.26323 0.16998 1.45064 1.89355 1.71401 0.52103 0.33805 0.03074|0 0 0 0 0 0 0 0 1 1 1 0 0
2006000189|我敢我敢在人们嘲笑之中默默地干|w o g an AP SP w o SP g an AP SP z ai r en m en ch ao x iao zh i zh ong m o m o d i g an|C#5/Db5 C#5/Db5 A#4/Bb4 A#4/Bb4 rest rest D#5/Eb5 D#5/Eb5 rest A#4/Bb4 A#4/Bb4 rest rest A#4/Bb4 A#4/Bb4 G#4/Ab4 G#4/Ab4 F#4/Gb4 F#4/Gb4 G#4/Ab4 G#4/Ab4 G#4/Ab4 G#4/Ab4 G#4/Ab4 G#4/Ab4 G#4/Ab4 G#4/Ab4 A#4/Bb4 A#4/Bb4 G#4/Ab4 G#4/Ab4 F#4/Gb4 F#4/Gb4 F#4/Gb4 F#4/Gb4|0.671710 0.671710 0.854070 0.854070 0.214200 0.050820 0.583500 0.583500 0.065340 0.714190 0.714190 0.211780 0.041150 0.310700 0.310700 0.167000 0.167000 0.196050 0.196050 0.360630 0.360630 0.288020 0.288020 0.345290 0.345290 0.531260 0.531260 0.244150 0.244150 0.410240 0.410240 0.357600 0.357600 0.189480 0.189480|0.20804 0.46367 0.27497 0.5791 0.2142 0.05082 0.17934 0.40416 0.06534 0.27172 0.44247 0.21178 0.04115 0.15876 0.15194 0.07967 0.08733 0.05664 0.13941 0.07029 0.29034 0.07899 0.20903 0.08204 0.26325 0.13111 0.40015 0.07559 0.16856 0.1006 0.30964 0.15671 0.20089 0.09958 0.0899|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2006000190|说干就干在倒下之前只求活个痛快|sh uo g an AP SP j iu iu iu g an AP z ai d ao x ia zh i q ian zh i q iu h uo g e t ong k uai AP|C#5/Db5 C#5/Db5 A#4/Bb4 A#4/Bb4 rest rest C#5/Db5 C#5/Db5 D#5/Eb5 A#4/Bb4 A#4/Bb4 A#4/Bb4 rest A#4/Bb4 A#4/Bb4 G#4/Ab4 G#4/Ab4 F#4/Gb4 F#4/Gb4 G#4/Ab4 G#4/Ab4 G#4/Ab4 G#4/Ab4 G#4/Ab4 G#4/Ab4 G#4/Ab4 G#4/Ab4 G#4/Ab4 G#4/Ab4 C#5/Db5 C#5/Db5 A#4/Bb4 A#4/Bb4 G#4/Ab4 G#4/Ab4 rest|0.783350 0.783350 0.668650 0.668650 0.248680 0.058090 0.253140 0.253140 0.244650 0.216210 0.693110 0.693110 0.224280 0.344890 0.344890 0.180440 0.180440 0.242010 0.242010 0.252920 0.252920 0.360630 0.360630 0.206930 0.206930 0.261390 0.261390 0.393310 0.393310 0.246870 0.246870 0.414480 0.414480 0.468330 0.468330 0.163520|0.33262 0.45077 0.10322 0.56539 0.24868 0.05809 0.11525 0.13789 0.24465 0.21621 0.21501 0.4781 0.22428 0.11764 0.22725 0.07635 0.10406 0.07434 0.1677 0.13276 0.12016 0.09267 0.26796 0.04816 0.15877 0.07283 0.18856 0.10878 0.28453 0.08792 0.15895 0.20724 0.20724 0.19047 0.27786 0.16352|0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2006000191|我敢我敢就算明知在现实中会狼狈不堪|w o g an AP w o g an AP j iu s uan m ing zh i z ai x ian sh i zh ong h ui l ang b ei b u k an|C#5/Db5 C#5/Db5 A#4/Bb4 A#4/Bb4 rest D#5/Eb5 D#5/Eb5 A#4/Bb4 A#4/Bb4 rest A#4/Bb4 A#4/Bb4 G#4/Ab4 G#4/Ab4 F#4/Gb4 F#4/Gb4 G#4/Ab4 G#4/Ab4 G#4/Ab4 G#4/Ab4 G#4/Ab4 G#4/Ab4 G#4/Ab4 G#4/Ab4 G#4/Ab4 G#4/Ab4 G#4/Ab4 G#4/Ab4 A#4/Bb4 A#4/Bb4 G#4/Ab4 G#4/Ab4 F#4/Gb4 F#4/Gb4 F#4/Gb4 F#4/Gb4|0.696170 0.696170 0.757480 0.757480 0.281150 0.625660 0.625660 0.776210 0.776210 0.177490 0.256550 0.256550 0.269860 0.269860 0.230030 0.230030 0.209360 0.209360 0.204410 0.204410 0.226300 0.226300 0.196050 0.196050 0.222760 0.222760 0.290360 0.290360 0.391290 0.391290 0.262680 0.262680 0.364260 0.364260 0.438280 0.438280|0.20023 0.49594 0.38668 0.3708 0.28115 0.22128 0.40438 0.31861 0.4576 0.17749 0.14424 0.11231 0.10052 0.16934 0.13317 0.09686 0.1191 0.09026 0.05684 0.14757 0.08091 0.14539 0.07996 0.11609 0.08422 0.13854 0.08368 0.20668 0.11569 0.2756 0.09998 0.1627 0.15655 0.20771 0.27741 0.16087|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2006000192|说干就干聪明的人又怎能弄明白|sh uo g an AP j iu SP g an AP c ong m ing d e r en y ou z en n eng n ong m ing b ai ai AP|C#5/Db5 C#5/Db5 A#4/Bb4 A#4/Bb4 rest D#5/Eb5 D#5/Eb5 rest A#4/Bb4 A#4/Bb4 rest C#5/Db5 C#5/Db5 C#5/Db5 C#5/Db5 C#5/Db5 C#5/Db5 C#5/Db5 C#5/Db5 C#5/Db5 C#5/Db5 C#5/Db5 C#5/Db5 C#5/Db5 C#5/Db5 C#5/Db5 C#5/Db5 D#5/Eb5 D#5/Eb5 A#4/Bb4 A#4/Bb4 G#4/Ab4 rest|0.667000 0.667000 0.749190 0.749190 0.239150 0.612950 0.612950 0.108990 0.685790 0.685790 0.220440 0.225120 0.225120 0.370360 0.370360 0.098140 0.098140 0.299470 0.299470 0.210570 0.210570 0.158640 0.158640 0.206340 0.206340 0.260310 0.260310 0.567190 0.567190 0.301450 0.301450 0.810690 0.439040|0.17716 0.48984 0.26445 0.48474 0.23915 0.14199 0.47096 0.10899 0.22442 0.46137 0.22044 0.13195 0.09317 0.14469 0.22567 0.04037 0.05777 0.1488 0.15067 0.09972 0.11085 0.06129 0.09735 0.09983 0.10651 0.11571 0.1446 0.29066 0.27653 0.1147 0.18675 0.81069 0.43904|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
2006000193|我们这群傻子骨子里的燃|w o m en zh e q vn sh a z i AP SP g u z i l i SP d e r an|F#4/Gb4 F#4/Gb4 G#4/Ab4 G#4/Ab4 A#4/Bb4 A#4/Bb4 A#4/Bb4 A#4/Bb4 D#4/Eb4 D#4/Eb4 F#4/Gb4 F#4/Gb4 rest rest C#4/Db4 C#4/Db4 C#4/Db4 C#4/Db4 D#4/Eb4 D#4/Eb4 rest F#4/Gb4 F#4/Gb4 F#4/Gb4 F#4/Gb4|0.181560 0.181560 0.219040 0.219040 0.232270 0.232270 0.739660 0.739660 0.481640 0.481640 0.401210 0.401210 0.140810 0.074210 0.193050 0.193050 0.270200 0.270200 0.462390 0.462390 0.079920 0.159270 0.159270 2.866030 2.866030|0.08149 0.10007 0.07208 0.14696 0.09716 0.13511 0.23109 0.50857 0.26763 0.21401 0.15531 0.2459 0.14081 0.07421 0.09306 0.09999 0.07215 0.19805 0.1347 0.32769 0.07992 0.06813 0.09114 0.77583 2.0902|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2006000194|我敢我敢在人们嘲笑之中默默地干|w o g an AP w o SP g an AP z ai r en m en ch ao x iao zh i zh ong m o m o SP d i SP g an AP|C#5/Db5 C#5/Db5 A#4/Bb4 A#4/Bb4 rest D#5/Eb5 D#5/Eb5 rest A#4/Bb4 A#4/Bb4 rest A#4/Bb4 A#4/Bb4 G#4/Ab4 G#4/Ab4 F#4/Gb4 F#4/Gb4 G#4/Ab4 G#4/Ab4 G#4/Ab4 G#4/Ab4 G#4/Ab4 G#4/Ab4 G#4/Ab4 G#4/Ab4 A#4/Bb4 A#4/Bb4 G#4/Ab4 G#4/Ab4 rest F#4/Gb4 F#4/Gb4 rest F#4/Gb4 F#4/Gb4 rest|0.643780 0.643780 0.862460 0.862460 0.174710 0.631400 0.631400 0.073210 0.767980 0.767980 0.232200 0.251630 0.251630 0.234490 0.234490 0.196740 0.196740 0.327040 0.327040 0.358020 0.358020 0.376330 0.376330 0.498420 0.498420 0.248210 0.248210 0.291680 0.291680 0.099030 0.305410 0.305410 0.088640 0.866130 0.866130 0.288660|0.22525 0.41853 0.37958 0.48288 0.17471 0.28136 0.35004 0.07321 0.35295 0.41503 0.2322 0.11332 0.13831 0.07452 0.15997 0.06538 0.13136 0.08481 0.24223 0.14901 0.20901 0.14779 0.22854 0.27849 0.21993 0.09932 0.14889 0.10149 0.19019 0.09903 0.12705 0.17836 0.08864 0.3621 0.50403 0.28866|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2006000195|说干就干说干就干只求活个痛快|sh uo g an j iu g an AP sh uo g an j iu g an an AP SP zh i q iu h uo g e t ong k uai AP SP|F#4/Gb4 F#4/Gb4 D#4/Eb4 D#4/Eb4 F#4/Gb4 F#4/Gb4 D#4/Eb4 D#4/Eb4 rest A#4/Bb4 A#4/Bb4 F#4/Gb4 F#4/Gb4 A#4/Bb4 A#4/Bb4 G#4/Ab4 G#4/Ab4 F#4/Gb4 rest rest F#4/Gb4 F#4/Gb4 C#5/Db5 C#5/Db5 C#5/Db5 C#5/Db5 C#5/Db5 C#5/Db5 A#4/Bb4 A#4/Bb4 G#4/Ab4 G#4/Ab4 rest rest|0.358670 0.358670 0.175010 0.175010 0.313410 0.313410 0.645500 0.645500 0.202080 0.376320 0.376320 0.190250 0.190250 0.244790 0.244790 0.326630 0.326630 0.631910 0.239290 0.033740 0.193310 0.193310 0.326990 0.326990 0.377660 0.377660 0.176570 0.176570 0.530750 0.530750 0.439560 0.439560 0.141310 0.030880|0.17756 0.18111 0.10997 0.06504 0.0758 0.23761 0.17965 0.46585 0.20208 0.17713 0.19919 0.1044 0.08585 0.10507 0.13972 0.19518 0.13145 0.63191 0.23929 0.03374 0.08409 0.10922 0.113 0.21399 0.10525 0.27241 0.09065 0.08592 0.28654 0.24421 0.17205 0.26751 0.14131 0.03088|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2006000196|我敢我敢就算明知在现实中会狼狈不堪|w o g an AP w o g an AP SP j iu s uan m ing zh i z ai x ian sh i zh ong SP AP h ui l ang b ei b u SP k an SP AP|C#5/Db5 C#5/Db5 A#4/Bb4 A#4/Bb4 rest D#5/Eb5 D#5/Eb5 A#4/Bb4 A#4/Bb4 rest rest A#4/Bb4 A#4/Bb4 G#4/Ab4 G#4/Ab4 F#4/Gb4 F#4/Gb4 G#4/Ab4 G#4/Ab4 G#4/Ab4 G#4/Ab4 G#4/Ab4 G#4/Ab4 G#4/Ab4 G#4/Ab4 G#4/Ab4 G#4/Ab4 rest rest G#4/Ab4 G#4/Ab4 D#5/Eb5 D#5/Eb5 D#5/Eb5 D#5/Eb5 A#4/Bb4 A#4/Bb4 rest A#4/Bb4 A#4/Bb4 rest rest|0.639980 0.639980 0.845580 0.845580 0.216130 0.662140 0.662140 0.718800 0.718800 0.221240 0.030880 0.217900 0.217900 0.222430 0.222430 0.243250 0.243250 0.195600 0.195600 0.204750 0.204750 0.225660 0.225660 0.253890 0.253890 0.432750 0.432750 0.021110 0.149270 0.317990 0.317990 0.324270 0.324270 0.340820 0.340820 0.333430 0.333430 0.031880 0.669090 0.669090 0.032030 0.241210|0.1049 0.53508 0.2854 0.56018 0.21613 0.21585 0.44629 0.29861 0.42019 0.22124 0.03088 0.11641 0.10149 0.0863 0.13613 0.12678 0.11647 0.08071 0.11489 0.11672 0.08803 0.08411 0.14155 0.10884 0.14505 0.06465 0.3681 0.02111 0.14927 0.14695 0.17104 0.12943 0.19484 0.13035 0.21047 0.17137 0.16206 0.03188 0.20042 0.46867 0.03203 0.24121|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2006000197|说干就干说干就干|sh uo g an j iu g an AP sh uo g an j iu g an an SP AP SP|F#4/Gb4 F#4/Gb4 D#4/Eb4 D#4/Eb4 F#4/Gb4 F#4/Gb4 D#4/Eb4 D#4/Eb4 rest A#4/Bb4 A#4/Bb4 F#4/Gb4 F#4/Gb4 A#4/Bb4 A#4/Bb4 G#4/Ab4 G#4/Ab4 F#4/Gb4 rest rest rest|0.371260 0.371260 0.187590 0.187590 0.306840 0.306840 0.589980 0.589980 0.239490 0.336290 0.336290 0.213890 0.213890 0.263030 0.263030 0.714670 0.714670 0.720750 1.636680 0.514480 0.087960|0.15949 0.21177 0.09808 0.08951 0.12958 0.17726 0.16389 0.42609 0.23949 0.08871 0.24758 0.13427 0.07962 0.14259 0.12044 0.16438 0.55029 0.72075 1.63668 0.51448 0.08796|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
2006000198|我们这群傻子|w o m en zh e q vn sh a z i SP|F#4/Gb4 F#4/Gb4 G#4/Ab4 G#4/Ab4 A#4/Bb4 A#4/Bb4 A#4/Bb4 A#4/Bb4 D#4/Eb4 D#4/Eb4 F#4/Gb4 F#4/Gb4 rest|0.245570 0.245570 0.188730 0.188730 0.268990 0.268990 0.772520 0.772520 0.546080 0.546080 0.635830 0.635830 0.583210|0.08649 0.15908 0.10383 0.0849 0.09976 0.16923 0.17505 0.59747 0.32897 0.21711 0.20228 0.43355 0.58321|0 0 0 0 0 0 0 0 0 0 0 0 0
2006000199|骨子里的燃|g u z i l i SP d e r an SP AP SP|C#4/Db4 C#4/Db4 C#4/Db4 C#4/Db4 D#4/Eb4 D#4/Eb4 rest F#4/Gb4 F#4/Gb4 F#4/Gb4 F#4/Gb4 rest rest rest|0.229050 0.229050 0.411050 0.411050 0.407500 0.407500 0.267380 0.227950 0.227950 0.865170 0.865170 1.705020 0.706660 0.370030|0.1204 0.10865 0.10731 0.30374 0.12505 0.28245 0.26738 0.11056 0.11739 0.14552 0.71965 1.70502 0.70666 0.37003|0 0 0 0 0 0 0 0 0 0 0 0 0 0
2006000200|我们这群傻子|w o m en zh e q vn SP sh a z i SP|F#4/Gb4 F#4/Gb4 G#4/Ab4 G#4/Ab4 B4 B4 A#4/Bb4 A#4/Bb4 rest D#4/Eb4 D#4/Eb4 F#4/Gb4 F#4/Gb4 rest|0.452000 0.452000 0.342010 0.342010 0.402480 0.402480 0.758750 0.758750 0.269320 0.537790 0.537790 0.802740 0.802740 2.105410|0.1785 0.2735 0.07704 0.26497 0.21703 0.18545 0.25898 0.49977 0.26932 0.31722 0.22057 0.204 0.59874 2.10541|0 0 0 0 0 0 0 0 0 0 0 0 0 0
2006000201|骨子里的燃|g u z i l i SP d e r an|C#4/Db4 C#4/Db4 C#4/Db4 C#4/Db4 D#4/Eb4 D#4/Eb4 rest F#4/Gb4 F#4/Gb4 F#4/Gb4 F#4/Gb4|0.285390 0.285390 0.398670 0.398670 0.488700 0.488700 0.663990 0.482650 0.482650 1.032070 1.032070|0.08767 0.19772 0.13404 0.26463 0.16416 0.32454 0.66399 0.1163 0.36635 0.42832 0.60375|0 0 0 0 0 0 0 0 0 0 0
2007000202|我问为什么那女孩传简讯给我|w o w en w ei sh en m e SP AP SP n a n v h ai SP ch uan j ian x vn SP g ei w o SP|A3 A3 C4 C4 C4 C4 A3 A3 C4 C4 rest rest rest A3 A3 C4 C4 D4 D4 rest E4 E4 C4 C4 C4 C4 rest A3 A3 A3 A3 rest|0.382410 0.382410 0.231580 0.231580 0.273300 0.273300 0.481830 0.481830 0.452200 0.452200 0.155380 0.174520 0.074730 0.346830 0.346830 0.197560 0.197560 0.507890 0.507890 0.040610 0.540300 0.540300 0.366730 0.366730 0.539670 0.539670 0.118530 0.357250 0.357250 1.026500 1.026500 1.265930|0.14772 0.23469 0.07391 0.15767 0.07409 0.19921 0.222 0.25983 0.14392 0.30828 0.15538 0.17452 0.07473 0.10259 0.24424 0.0729 0.12466 0.1819 0.32599 0.04061 0.18473 0.35557 0.1179 0.24883 0.2256 0.31407 0.11853 0.04773 0.30952 0.07837 0.94813 1.26593|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2007000203|而你为什么不解释低着头沉默|er n i w ei sh en m e AP SP b u j ie s i SP d i SP zh e SP t ou SP ch en m o SP AP SP|A3 C4 C4 D4 D4 A3 A3 C4 C4 rest rest A3 A3 C4 C4 G4 G4 rest E4 E4 rest C4 C4 rest C4 C4 rest A3 A3 E4 E4 rest rest rest|0.247870 0.300730 0.300730 0.261230 0.261230 0.471950 0.471950 0.463180 0.463180 0.259010 0.092190 0.149270 0.149270 0.360000 0.360000 0.608060 0.608060 0.129510 0.313910 0.313910 0.068050 0.201950 0.201950 0.087810 0.447810 0.447810 0.082670 0.467010 0.467010 0.835960 0.835960 0.214030 0.440130 0.052730|0.24787 0.12038 0.18035 0.04897 0.21226 0.22198 0.24997 0.14278 0.3204 0.25901 0.09219 0.03952 0.10975 0.15494 0.20506 0.25741 0.35065 0.12951 0.02616 0.28775 0.06805 0.0699 0.13205 0.08781 0.09229 0.35552 0.08267 0.21356 0.25345 0.16615 0.66981 0.21403 0.44013 0.05273|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2007000204|我该相信你很爱我|w o SP g ai x iang x ing n i h en ai w o SP AP SP|C4 C4 rest G4 G4 F4 F4 D4 D4 D4 D4 C4 C4 F4 D4 D4 rest rest rest|0.141540 0.141540 0.049390 0.186590 0.186590 0.406920 0.406920 0.632280 0.632280 0.307330 0.307330 0.343250 0.343250 0.627630 0.666210 0.666210 0.152460 0.277690 0.088420|0.03578 0.10576 0.04939 0.02506 0.16153 0.15317 0.25375 0.20854 0.42374 0.06293 0.2444 0.15569 0.18756 0.62763 0.07431 0.5919 0.15246 0.27769 0.08842|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2007000205|不愿意敷衍我|b u y van y i f u y an SP w o SP AP|D4 D4 F4 F4 D4 D4 F4 F4 G4 G4 rest A3 A3 rest rest|0.213500 0.213500 0.374280 0.374280 0.338050 0.338050 0.383230 0.383230 0.483010 0.483010 0.064760 0.989360 0.989360 0.104270 0.493500|0.03915 0.17435 0.13669 0.23759 0.0892 0.24885 0.23784 0.14539 0.12803 0.35498 0.06476 0.14501 0.84435 0.10427 0.4935|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2007000206|还是明白你已|h ai sh i m ing b ai n i y i SP|C4 C4 G4 G4 F4 F4 D4 D4 F4 F4 D4 D4 rest|0.168330 0.168330 0.389180 0.389180 0.493260 0.493260 0.333110 0.333110 0.158610 0.158610 0.686240 0.686240 0.118110|0.06479 0.10354 0.1831 0.20608 0.18271 0.31055 0.03221 0.3009 0.04794 0.11067 0.18707 0.49917 0.11811|0 0 0 0 0 0 0 0 0 0 0 0 0
2007000207|不想挽回什么|b u x iang w an h ui sh en m e SP AP|F4 F4 D4 D4 F3 F3 D4 D4 C#4/Db4 C#4/Db4 C4 C4 rest rest|0.317620 0.317620 0.577040 0.577040 0.428060 0.428060 0.521970 0.521970 2.082250 2.082250 2.307090 2.307090 0.298540 0.211350|0.03578 0.28184 0.25608 0.32096 0.11885 0.30921 0.18724 0.33473 0.27626 1.80599 0.37279 1.9343 0.29854 0.21135|0 0 0 0 0 0 0 0 0 0 0 0 0 0
2007000208|想问为什么|x iang w en w ei sh en m e SP AP|A3 A3 C4 C4 C4 C4 A3 A3 C4 C4 rest rest|0.344740 0.344740 0.162440 0.162440 0.344640 0.344640 0.469760 0.469760 0.505230 0.505230 0.283180 0.156170|0.18449 0.16025 0.08981 0.07263 0.09131 0.25333 0.24677 0.22299 0.07708 0.42815 0.28318 0.15617|0 0 0 0 0 0 0 0 0 0 0 0
2007000209|我不再是你的快乐|w o SP b u z ai sh i n i SP d e SP k uai l e SP|A3 A3 rest C4 C4 D4 D4 E4 E4 C4 C4 rest C4 C4 rest A3 A3 A3 A3 rest|0.159640 0.159640 0.125130 0.182480 0.182480 0.504880 0.504880 0.643520 0.643520 0.489780 0.489780 0.046100 0.310610 0.310610 0.060370 0.449550 0.449550 0.794640 0.794640 1.559390|0.05392 0.10572 0.12513 0.03018 0.1523 0.18557 0.31931 0.24757 0.39595 0.13099 0.35879 0.0461 0.02689 0.28372 0.06037 0.17553 0.27402 0.20768 0.58696 1.55939|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2007000210|可是为什么却苦笑说我都懂了|k e sh i w ei sh en m e AP q v k u x iao sh uo w o SP d ou SP d ong l e SP AP|A3 A3 C4 C4 D4 D4 A3 A3 C4 C4 rest A3 A3 C4 C4 G4 G4 E4 E4 C4 C4 rest C4 C4 rest A3 A3 E4 E4 rest rest|0.129740 0.129740 0.313910 0.313910 0.259020 0.259020 0.397330 0.397330 0.537910 0.537910 0.271300 0.320010 0.320010 0.230440 0.230440 0.620330 0.620330 0.555380 0.555380 0.419270 0.419270 0.107560 0.331470 0.331470 0.111950 0.267070 0.267070 0.891230 0.891230 0.230290 0.381850|0.06578 0.06396 0.18121 0.1327 0.0588 0.20022 0.2267 0.17063 0.10005 0.43786 0.2713 0.13999 0.18002 0.08711 0.14333 0.21395 0.40638 0.19741 0.35797 0.10847 0.3108 0.10756 0.0354 0.29607 0.11195 0.03353 0.23354 0.23687 0.65436 0.23029 0.38185|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
